key_id,_id,ltable_id,rtable_id,ltable_Name,ltable_Phone,ltable_Zipcode,ltable_State,ltable_City,ltable_Address,ltable_Delivery,ltable_Takeout,ltable_Outdoor_seating,rtable_Name,rtable_Phone,rtable_Zipcode,rtable_State,rtable_City,rtable_Address,rtable_Delivery,rtable_Takeout,rtable_Outdoor_seating
133,388401,2974,1916,Curry Leaf,(415) 440-4293,94133,CA,San Francisco,943 Columbus Ave,0,1,1,Stella Pastry & Cafe,(415) 986-2914,94133,CA,San Francisco,446 Columbus Avenue,0,0,0
134,403318,2661,2001,Sweet Maple,(415) 655-9169,94115,CA,San Francisco,2101 Sutter St,0,1,1,Mifune,(415) 922-0337,94115,CA,San Francisco,Japan Center,0,1,0
135,106074,115,449,Wasabi,(773) 227-8180,60647,IL,Chicago,2115 N Milwaukee Ave,0,1,1,Wasabi,(773) 227-8180,60647,IL,Chicago,2115 N Milwaukee Avenue,0,1,0
136,106167,477,449,Enso Sushi &  Bar,(773) 878-8998,60647,IL,Chicago,1613 N Damen Ave,1,1,0,Wasabi,(773) 227-8180,60647,IL,Chicago,2115 N Milwaukee Avenue,0,1,0
137,50794,181,216,BIG & Little's Restaurant,(773) 857-6677,60657,IL,Chicago,1034 W Belmont Ave,1,1,1,Southport Grocery & Cafe,(773) 665-0100,60657,IL,Chicago,3552 North Southport Avenue,1,1,1
138,50814,226,216,Native Foods Cafe,(773) 549-4904,60657,IL,Chicago,1023 W Belmont Ave,0,1,0,Southport Grocery & Cafe,(773) 665-0100,60657,IL,Chicago,3552 North Southport Avenue,1,1,1
139,50942,568,216,Sam & George’s,(773) 935-4025,60657,IL,Chicago,3000 N Lincoln Ave,0,1,0,Southport Grocery & Cafe,(773) 665-0100,60657,IL,Chicago,3552 North Southport Avenue,1,1,1
140,346869,2662,1635,Eno Wine Bar,(415) 678-5321,94102,CA,San Francisco,320 Geary St,0,0,0,Burger Bar,(415) 296-4272,94102,CA,San Francisco,251 Geary Street,0,0,0
141,120272,361,529,Revolution Brewing,(773) 227-2739,60647,IL,Chicago,2323 N Milwaukee Ave,0,1,0,Fat Rice,(773) 661-9170,60647,IL,Chicago,2957 W Diversey Avenue,0,1,0
142,120314,794,529,Fat Rice,(773) 661-9170,60647,IL,Chicago,2957 W Diversey Ave,0,0,1,Fat Rice,(773) 661-9170,60647,IL,Chicago,2957 W Diversey Avenue,0,1,0
143,120298,591,529,Toast,(773) 772-5600,60647,IL,Chicago,2046 N Damen Ave,0,1,1,Fat Rice,(773) 661-9170,60647,IL,Chicago,2957 W Diversey Avenue,0,1,0
144,665015,1768,3290,Umi Sake House,(206) 374-8717,98121,WA,Seattle,2230 1st Ave,0,1,0,Umi Sake House,(206) 374-8717,98121,WA,Seattle,2230 1st Avenue,0,1,0
145,665032,1854,3290,Macrina Bakery & Cafe,(206) 448-4032,98121,WA,Seattle,2408 1st Ave,0,1,1,Umi Sake House,(206) 374-8717,98121,WA,Seattle,2230 1st Avenue,0,1,0
146,405080,2488,2013,The Boy’s Deli,(415) 776-3099,94109,CA,San Francisco,2222 Polk St,0,1,0,Aux Delices,(415) 928-4977,94109,CA,San Francisco,2327 Polk Street,1,1,0
147,405090,2630,2013,Pearl’s Deluxe Burgers,(415) 409-6120,94109,CA,San Francisco,708 Post St,0,1,0,Aux Delices,(415) 928-4977,94109,CA,San Francisco,2327 Polk Street,1,1,0
148,405091,2690,2013,Swan Oyster Depot,(415) 673-1101,94109,CA,San Francisco,1517 Polk St,0,1,0,Aux Delices,(415) 928-4977,94109,CA,San Francisco,2327 Polk Street,1,1,0
149,405100,2770,2013,Amélie,(415) 292-6916,94109,CA,San Francisco,1754 Polk St,0,0,0,Aux Delices,(415) 928-4977,94109,CA,San Francisco,2327 Polk Street,1,1,0
150,405096,2702,2013,Leopold’s,(415) 474-2000,94109,CA,San Francisco,2400 Polk St,0,0,0,Aux Delices,(415) 928-4977,94109,CA,San Francisco,2327 Polk Street,1,1,0
151,324104,1593,1457,Hillstone Restaurant,(212) 689-1090,10010,NY,New York,378 Park Ave S,0,0,0,Hillstone,(212) 689-1090,10010,NY,New York,378 Park Avenue S,0,0,0
152,447771,2987,2297,Golden Gate Market Deli & Liquor,(415) 346-6052,94123,CA,San Francisco,2767 Lombard St,0,1,0,Home Plate,(415) 922-4663,94123,CA,San Francisco,2274 Lombard Street,0,1,0
153,262818,1020,1173,B Side Pizza & Wine Bar,(646) 679-7225,10019,NY,New York,370 W 51st St,0,1,0,China Grill,(212) 333-7788,10019,NY,New York,60 West 53rd Street,0,1,1
154,364926,2750,1761,Eight AM,(415) 292-4888,94133,CA,San Francisco,1323 Columbus Ave,0,1,1,Eight AM,(415) 292-4888,94133,CA,San Francisco,1323 Columbus Avenue,0,1,1
155,282117,1568,1264,Flinders Lane,(212) 228-6900,10009,NY,New York,162 Ave A,0,1,0,Zum Schneider,(212) 598-1098,10009,NY,New York,107 Avenue C,0,1,1
156,173828,1302,789,Clinton Street Baking Company,(646) 602-6263,10002,NY,New York,4 Clinton St,1,1,0,Clinton Street Baking Company,(646) 602-6263,10002,NY,New York,4 Clinton Street,1,1,0
157,321032,1028,1443,Banh Mi Saigon,(212) 941-1541,10013,NY,New York,198 Grand St,1,1,0,Banh Mi Saigon,(212) 941-1541,10013,NY,New York,198 Grand Street,1,1,0
158,229696,1233,1056,Buvette,(212) 255-3590,10014,NY,New York,42 Grove St,0,0,1,Buvette,(212) 255-3590,10014,NY,New York,42 Grove Street,0,0,0
159,350020,2758,1657,The Monk’s Kettle,(415) 865-9523,94103,CA,San Francisco,3141 16th St,0,1,1,Miss Saigon,(415) 522-0332,94103,CA,San Francisco,100 6th Street,0,1,0
160,350028,2801,1657,Manora’s Thai Cuisine,(415) 861-6224,94103,CA,San Francisco,1600 Folsom St,1,1,0,Miss Saigon,(415) 522-0332,94103,CA,San Francisco,100 6th Street,0,1,0
161,254536,882,1148,Pylos,(212) 473-0220,10009,NY,New York,128 E 7th St,0,1,0,Pylos,(212) 473-0220,10009,NY,New York,128 E 7th Street,0,1,0
162,341591,3051,1586,Contraband Coffee Bar,(415) 839-7388,94109,CA,San Francisco,1415 Larkin St,0,1,1,Mr. Holmes Bakehouse,(415) 829-7700,94109,CA,San Francisco,1042 Larkin Street,0,1,0
163,338187,2779,1556,Universal Cafe,(415) 821-4608,94110,CA,San Francisco,2814 19th St,0,1,1,Dynamo Donuts & Coffee,(415) 920-1978,94110,CA,San Francisco,2760 24th Street,0,1,0
164,338104,2460,1556,Tartine Bakery & Cafe,(415) 487-2600,94110,CA,San Francisco,600 Guerrero St,0,1,1,Dynamo Donuts & Coffee,(415) 920-1978,94110,CA,San Francisco,2760 24th Street,0,1,0
165,338140,2604,1556,Delfina,(415) 552-4055,94110,CA,San Francisco,3621 18th St,0,1,0,Dynamo Donuts & Coffee,(415) 920-1978,94110,CA,San Francisco,2760 24th Street,0,1,0
166,338199,2832,1556,Mission Pie,(415) 282-1500,94110,CA,San Francisco,2901 Mission St,0,1,0,Dynamo Donuts & Coffee,(415) 920-1978,94110,CA,San Francisco,2760 24th Street,0,1,0
167,338212,2892,1556,Trick Dog,(415) 471-2999,94110,CA,San Francisco,3010 20th St,0,0,0,Dynamo Donuts & Coffee,(415) 920-1978,94110,CA,San Francisco,2760 24th Street,0,1,0
168,338226,2930,1556,Dynamo Donut & Coffee,(415) 920-1978,94110,CA,San Francisco,2760 24th St,0,1,1,Dynamo Donuts & Coffee,(415) 920-1978,94110,CA,San Francisco,2760 24th Street,0,1,0
169,338254,3047,1556,Atlas Cafe,(415) 648-1047,94110,CA,San Francisco,3049 20th St,0,1,1,Dynamo Donuts & Coffee,(415) 920-1978,94110,CA,San Francisco,2760 24th Street,0,1,0
170,713948,1791,3478,Stumptown Coffee Roasters,(206) 323-1544,98122,WA,Seattle,1115 12th Ave,0,1,1,Stumptown Coffee Roasters,(206) 323-1544,98122,WA,Seattle,1115 12th Avenue,0,0,0
171,714049,2351,3478,Oddfellows Cafe & Bar,(206) 325-0807,98122,WA,Seattle,1525 10th Ave,0,1,1,Stumptown Coffee Roasters,(206) 323-1544,98122,WA,Seattle,1115 12th Avenue,0,0,0
172,89473,342,388,LYFE Kitchen,(312) 836-5933,60654,IL,Chicago,413 North Clark St,0,1,1,Lyfe Kitchen,(312) 836-5933,60654,IL,Chicago,419 North Clark Street,0,1,1
173,67925,376,293,Aje Cafe,(773) 472-2233,60657,IL,Chicago,2942 N Clark St,0,1,0,La Creperie,(773) 528-9050,60657,IL,Chicago,2845 North Clark Street,0,1,1
174,67913,315,293,Wheat’s End Cafe,(773) 770-3527,60657,IL,Chicago,2873 N Broadway St,0,1,0,La Creperie,(773) 528-9050,60657,IL,Chicago,2845 North Clark Street,0,1,1
175,67931,471,293,Dimo’s Pizza,(773) 525-4580,60657,IL,Chicago,3463 N Clark St,1,1,0,La Creperie,(773) 528-9050,60657,IL,Chicago,2845 North Clark Street,0,1,1
176,148944,243,678,Beatrix River North,(312) 284-1377,60654,IL,Chicago,519 North Clark Street,0,1,1,Green Door Tavern,(312) 664-5496,60654,IL,Chicago,678 N Orleans Street,0,1,0
177,148945,262,678,The Franklin Room,(312) 445-4686,60654,IL,Chicago,675 N Franklin St,0,1,0,Green Door Tavern,(312) 664-5496,60654,IL,Chicago,678 N Orleans Street,0,1,0
178,149000,731,678,Bow Truss Coffee Roasters River North,(312) 222-1306,60654,IL,Chicago,406 N Wells St,0,1,0,Green Door Tavern,(312) 664-5496,60654,IL,Chicago,678 N Orleans Street,0,1,0
179,448161,2438,2299,Rosamunde Sausage Grill,(415) 437-6851,94117,CA,San Francisco,545 Haight St,1,1,0,Zona Rosa,(415) 668-7717,94117,CA,San Francisco,1797 Haight Street,0,1,0
180,65008,690,274,Perennial Virant,(312) 981-7070,60614,IL,Chicago,1800 N Lincoln Ave,0,1,1,Perennial Virant - Hotel Lincoln,(312) 981-7070,60614,IL,Chicago,1800 N Lincoln Avenue,0,0,1
181,64974,526,274,Bacino’s of Lincoln Park,(773) 472-7400,60614,IL,Chicago,2204 N Lincoln Ave,1,1,0,Perennial Virant - Hotel Lincoln,(312) 981-7070,60614,IL,Chicago,1800 N Lincoln Avenue,0,0,1
182,435010,2947,2203,1760,(415) 359-1212,94109,CA,San Francisco,1760 Polk St,0,0,0,1760,(415) 359-1212,94109,CA,San Francisco,1760 Polk Street,0,0,0
183,434687,2677,2201,Woodhouse Fish Company,(415) 437-2722,94114,CA,San Francisco,2073 Market St,0,1,0,Toast Eatery,(415) 642-6328,94114,CA,San Francisco,3991 24th Street,0,1,1
184,434721,2912,2201,Lupa Trattoria,(415) 282-5872,94114,CA,San Francisco,4109 24th St,0,1,0,Toast Eatery,(415) 642-6328,94114,CA,San Francisco,3991 24th Street,0,1,1
185,434741,3061,2201,Eureka Restaurant & Lounge,(415) 431-6000,94114,CA,San Francisco,4063 18th St,0,1,0,Toast Eatery,(415) 642-6328,94114,CA,San Francisco,3991 24th Street,0,1,1
186,183515,1291,846,La Maison du Macaron,(212) 243-2757,10011,NY,New York,132 W 23rd St,0,1,0,Alta,(212) 505-7777,10011,NY,New York,64 W 10th Street,0,0,0
187,183532,1464,846,Auntie Guan’s Kitchen 108,(212) 206-8388,10011,NY,New York,108 W 14th St,1,1,0,Alta,(212) 505-7777,10011,NY,New York,64 W 10th Street,0,0,0
188,183534,1482,846,Alta,(212) 505-7777,10011,NY,New York,64 W 10th St,0,0,0,Alta,(212) 505-7777,10011,NY,New York,64 W 10th Street,0,0,0
189,183547,1600,846,Da Andrea,(212) 367-1979,10011,NY,New York,35 W 13th St,1,1,1,Alta,(212) 505-7777,10011,NY,New York,64 W 10th Street,0,0,0
190,26266,418,113,Roy’s - Chicago,(312) 787-7599,60654,IL,Chicago,720 N State St,0,0,1,Cantina Laredo,(312) 955-0014,60654,IL,Chicago,508 North State Street,0,1,0
191,26288,758,113,Tortoise Supper Club,(312) 755-1700,60654,IL,Chicago,350 N State St,0,1,1,Cantina Laredo,(312) 955-0014,60654,IL,Chicago,508 North State Street,0,1,0
192,41387,610,174,Floriole Cafe & Bakery,(773) 883-1313,60614,IL,Chicago,1220 W Webster Ave,0,1,1,Geja's Cafe,(773) 281-9101,60614,IL,Chicago,340 W Armitage Avenue,0,1,0
193,41407,666,174,Sai Cafe,(773) 472-8080,60614,IL,Chicago,2010 N Sheffield Ave,1,1,0,Geja's Cafe,(773) 281-9101,60614,IL,Chicago,340 W Armitage Avenue,0,1,0
194,41436,720,174,Geja’s Cafe,(773) 281-9101,60614,IL,Chicago,340 W Armitage Ave,1,1,0,Geja's Cafe,(773) 281-9101,60614,IL,Chicago,340 W Armitage Avenue,0,1,0
195,270920,1177,1212,Blind Tiger Ale House,(212) 462-4682,10014,NY,New York,281 Bleecker St,0,0,0,Blind Tiger,(212) 462-4682,10014,NY,New York,281 Bleecker Street,0,1,0
196,270924,1324,1212,John’s Of Bleecker Street,(212) 243-1680,10014,NY,New York,278 Bleecker St,0,1,0,Blind Tiger,(212) 462-4682,10014,NY,New York,281 Bleecker Street,0,1,0
197,270913,1001,1212,Murray’s Cheese Bar,(646) 476-8882,10014,NY,New York,264 Bleecker St,0,1,0,Blind Tiger,(212) 462-4682,10014,NY,New York,281 Bleecker Street,0,1,0
198,368614,2591,1778,Chez Maman,(415) 655-9542,94107,CA,San Francisco,1401 18th St,0,1,1,Chez Maman,(415) 824-7166,94107,CA,San Francisco,1401 18th Street,0,1,1
199,682935,2352,3347,Los Agaves,(206) 344-4000,98101,WA,Seattle,1514 Pike Pl,1,1,0,Lowell's,(206) 622-2036,98101,WA,Seattle,Pike Place Market,0,0,0
200,397810,3001,1973,Stella Pastry & Cafe,(415) 986-2914,94133,CA,San Francisco,446 Columbus Ave,0,1,0,Comstock Saloon,(415) 617-0071,94133,CA,San Francisco,155 Columbus Avenue,0,1,1
201,397658,2582,1973,Italian Homemade Company,(415) 712-8874,94133,CA,San Francisco,716 Columbus Ave,0,1,1,Comstock Saloon,(415) 617-0071,94133,CA,San Francisco,155 Columbus Avenue,0,1,1
202,683954,1763,3352,Maneki,(206) 622-2631,98104,WA,Seattle,304 6th Ave S,0,1,0,Maneki Restaurant,(206) 622-2631,98104,WA,Seattle,304 6th Avenue South,0,1,0
203,411416,2961,2050,1601 Bar & Kitchen,(415) 552-1601,94103,CA,San Francisco,1601 Howard St,0,1,1,California Pizza Kitchen,(415) 278-0443,94103,CA,San Francisco,54 3rd Street,1,1,1
204,46845,82,197,Sapori Trattoria,(312) 967-9358,60614,IL,Chicago,2701 N Halsted St,0,1,1,Toro Sushi,(773) 348-4877,60614,IL,Chicago,2546 N Clark Street,1,1,0
205,46867,201,197,Toro Sushi,(773) 348-7255,60614,IL,Chicago,2546 N Clark St,0,1,0,Toro Sushi,(773) 348-4877,60614,IL,Chicago,2546 N Clark Street,1,1,0
206,46917,466,197,Macku Sushi,(773) 880-8012,60614,IL,Chicago,2239 N Clybourn Ave,1,1,0,Toro Sushi,(773) 348-4877,60614,IL,Chicago,2546 N Clark Street,1,1,0
207,46918,467,197,Mon Ami Gabi,(773) 348-8886,60614,IL,Chicago,2300 N Lincoln Park W,1,1,1,Toro Sushi,(773) 348-4877,60614,IL,Chicago,2546 N Clark Street,1,1,0
208,46936,772,197,Riccardo Trattoria,(773) 549-0038,60614,IL,Chicago,2119 N Clark St,0,1,0,Toro Sushi,(773) 348-4877,60614,IL,Chicago,2546 N Clark Street,1,1,0
209,186220,987,861,Luke’s Lobster,(212) 387-8487,10009,NY,New York,93 E 7th St,0,1,0,Luke's Lobster,(212) 387-8487,10009,NY,New York,93 E 7th Street,1,1,0
210,670050,2155,3308,Place Pigalle,(206) 624-1756,98101,WA,Seattle,81 Pike St,0,0,1,Le Panier,(206) 441-3669,98101,WA,Seattle,Pike Place Market,0,1,0
211,670055,2221,3308,Pike’s Pit Bar-B-Que,(206) 538-0779,98101,WA,Seattle,1505 Pike Place Market,0,1,1,Le Panier,(206) 441-3669,98101,WA,Seattle,Pike Place Market,0,1,0
212,669997,1610,3308,Storyville Coffee Company,(206) 780-5777,98101,WA,Seattle,94 Pike St,0,1,0,Le Panier,(206) 441-3669,98101,WA,Seattle,Pike Place Market,0,1,0
213,670001,1642,3308,Le Panier French Bakery,(206) 441-3669,98101,WA,Seattle,1902 Pike Pl,1,1,0,Le Panier,(206) 441-3669,98101,WA,Seattle,Pike Place Market,0,1,0
214,418535,2933,2093,Rossi’s Delicatessen,(415) 863-4533,94114,CA,San Francisco,426 Castro St,0,1,0,Thai House Express,(415) 864-5000,94114,CA,San Francisco,599 Castro Street,0,0,0
215,364981,2413,1762,L’ardoise Bistro,(415) 437-2600,94114,CA,San Francisco,151 Noe St,0,0,0,La Mediterranee,(415) 431-7210,94114,CA,San Francisco,288 Noe Street,1,1,0
216,364992,2632,1762,Firefly Restaurant,(415) 821-7652,94114,CA,San Francisco,4288 24th St,0,0,0,La Mediterranee,(415) 431-7210,94114,CA,San Francisco,288 Noe Street,1,1,0
217,202069,1471,931,Momofuku Ko,(212) 500-0831,10003,NY,New York,8 Extra Pl,0,0,0,Momofuku Ko,(212) 203-8095,10003,NY,New York,8 Extra Place,0,0,0
218,415834,2551,2073,Mission Beach Cafe,(415) 861-0198,94103,CA,San Francisco,198 Guerrero St,0,1,0,Chieftain Irish Restaurant & Pub,(415) 615-0916,94103,CA,San Francisco,198 5th Street,0,0,0
219,415889,3043,2073,Stanza Coffee,(415) 553-8966,94103,CA,San Francisco,3126 16th St,0,1,1,Chieftain Irish Restaurant & Pub,(415) 615-0916,94103,CA,San Francisco,198 5th Street,0,0,0
220,378576,2473,1844,Lovejoy’s Tea Room,(415) 648-5895,94114,CA,San Francisco,1351 Church St,0,0,0,Lovejoy's Antiques & Tea Room,(415) 648-5895,94114,CA,San Francisco,1351 Church Street,0,0,0
221,378598,2967,1844,Contigo,(415) 285-0250,94114,CA,San Francisco,1320 Castro St,0,1,1,Lovejoy's Antiques & Tea Room,(415) 648-5895,94114,CA,San Francisco,1351 Church Street,0,0,0
222,378608,3074,1844,Luv a Java,(415) 401-6444,94114,CA,San Francisco,1300 Dolores St,0,1,0,Lovejoy's Antiques & Tea Room,(415) 648-5895,94114,CA,San Francisco,1351 Church Street,0,0,0
223,297965,1020,1346,B Side Pizza & Wine Bar,(646) 679-7225,10019,NY,New York,370 W 51st St,0,1,0,Benihana,(212) 581-0930,10019,NY,New York,47 W 56th Street,1,1,1
224,297991,1349,1346,Bengal Tiger Indian Food,(212) 265-2703,10019,NY,New York,58 W 56th St,1,1,0,Benihana,(212) 581-0930,10019,NY,New York,47 W 56th Street,1,1,1
225,659777,2326,3271,The Kraken Bar & Lounge,(206) 522-5334,98105,WA,Seattle,5257 University Way NE,0,1,1,Portage Bay Cafe,(206) 547-8230,98105,WA,Seattle,University Inn,0,1,1
226,124921,243,551,Beatrix River North,(312) 284-1377,60654,IL,Chicago,519 North Clark Street,0,1,1,Untitled Supper Club,(312) 880-1511,60654,IL,Chicago,111 West Kinzie Street,0,0,1
227,124945,509,551,Ruth’s Chris Steak House,(312) 321-2725,60654,IL,Chicago,431 N Dearborn St,0,1,0,Untitled Supper Club,(312) 880-1511,60654,IL,Chicago,111 West Kinzie Street,0,0,1
228,124964,731,551,Bow Truss Coffee Roasters River North,(312) 222-1306,60654,IL,Chicago,406 N Wells St,0,1,0,Untitled Supper Club,(312) 880-1511,60654,IL,Chicago,111 West Kinzie Street,0,0,1
229,8708,251,38,Robert’s Pizza Company,(708) 536-4597,60611,IL,Chicago,355 E Ohio St,0,1,0,Pizzeria Uno,(312) 321-1000,60611,IL,Chicago,29 E Ohio Street,1,1,1
230,8715,710,38,Blaze Fast-Fire’d Pizza,(312) 255-1290,60611,IL,Chicago,227 E Ontario St,0,1,1,Pizzeria Uno,(312) 321-1000,60611,IL,Chicago,29 E Ohio Street,1,1,1
231,295472,1592,1333,Hometown Bar-B-Que,(347) 294-4644,11231,NY,Brooklyn,454 Van Brunt St,0,1,0,The Red Hook Lobster Pound,(646) 326-7650,11231,NY,Brooklyn,284 Van Brunt Street,1,1,0
232,193246,1025,892,Scarpetta,(212) 691-0555,10014,NY,New York,355 W 14th St,0,0,1,Scarpetta,(212) 691-0555,10014,NY,New York,355 W 14th Street,0,1,1
233,193275,1398,892,Ramen-Ya,(212) 989-5440,10014,NY,New York,181 W 4th St,0,1,0,Scarpetta,(212) 691-0555,10014,NY,New York,355 W 14th Street,0,1,1
234,380725,2438,1857,Rosamunde Sausage Grill,(415) 437-6851,94117,CA,San Francisco,545 Haight St,1,1,0,Escape From New York Pizza,(415) 668-5577,94117,CA,San Francisco,1737 Haight Street,1,1,0
235,380762,2931,1857,Pork Store Cafe,(415) 864-6981,94117,CA,San Francisco,1451 Haight St,0,1,0,Escape From New York Pizza,(415) 668-5577,94117,CA,San Francisco,1737 Haight Street,1,1,0
236,380768,2981,1857,Blue Front Cafe,(415) 252-5917,94117,CA,San Francisco,1430 Haight St,0,1,0,Escape From New York Pizza,(415) 668-5577,94117,CA,San Francisco,1737 Haight Street,1,1,0
237,47166,505,198,Cumin,(773) 342-1414,60622,IL,Chicago,1414 N Milwaukee Ave,1,1,0,Cumin,(773) 342-1414,60622,IL,Chicago,1414 N Milwaukee Avenue,1,1,0
238,47217,671,198,Lucia’s Gourmet Italian Cuisine,(773) 292-9700,60622,IL,Chicago,1825 W North Ave,0,1,1,Cumin,(773) 342-1414,60622,IL,Chicago,1414 N Milwaukee Avenue,1,1,0
239,2,5,1,Alinea,(312) 867-0110,60614,IL,Chicago,1723 N Halsted St,0,0,0,Alinea,(312) 867-0110,60614,IL,Chicago,1723 N. Halsted Street,0,0,0
240,10,82,1,Sapori Trattoria,(312) 967-9358,60614,IL,Chicago,2701 N Halsted St,0,1,1,Alinea,(312) 867-0110,60614,IL,Chicago,1723 N. Halsted Street,0,0,0
241,211,735,1,Stella Barra Pizzeria,(773) 634-4101,60614,IL,Chicago,1954 N Halsted St,0,1,1,Alinea,(312) 867-0110,60614,IL,Chicago,1723 N. Halsted Street,0,0,0
242,130,648,1,Aloha Eats,(773) 935-6828,60614,IL,Chicago,2534 N Clark St,1,1,0,Alinea,(312) 867-0110,60614,IL,Chicago,1723 N. Halsted Street,0,0,0
243,410224,2782,2036,Koo,(415) 731-7077,94122,CA,San Francisco,408 Irving St,0,1,0,Taco Shop at Underdogs,(415) 566-8700,94122,CA,San Francisco,1824 Irving Street,0,1,0
244,410239,3062,2036,The Yellow Submarine,(415) 681-5652,94122,CA,San Francisco,503 Irving St,0,1,0,Taco Shop at Underdogs,(415) 566-8700,94122,CA,San Francisco,1824 Irving Street,0,1,0
245,423374,2686,2127,Wako Japanese Restaurant,(415) 682-4875,94118,CA,San Francisco,211 Clement St,0,0,0,Wako Japanese,(415) 682-4875,94118,CA,San Francisco,211 Clement Street,0,0,0
246,420376,2488,2105,The Boy’s Deli,(415) 776-3099,94109,CA,San Francisco,2222 Polk St,0,1,0,Thai Spice,(415) 775-4777,94109,CA,San Francisco,1730 Polk Street,0,0,0
247,420378,2509,2105,Thai Idea Vegetarian,(415) 440-8344,94109,CA,San Francisco,710 Polk St,0,1,0,Thai Spice,(415) 775-4777,94109,CA,San Francisco,1730 Polk Street,0,0,0
248,420396,2770,2105,Amélie,(415) 292-6916,94109,CA,San Francisco,1754 Polk St,0,0,0,Thai Spice,(415) 775-4777,94109,CA,San Francisco,1730 Polk Street,0,0,0
249,420392,2722,2105,Lers Ros Thai,(415) 931-6917,94109,CA,San Francisco,730 Larkin St,1,1,0,Thai Spice,(415) 775-4777,94109,CA,San Francisco,1730 Polk Street,0,0,0
250,657784,689,3260,Belly Shack,(773) 252-1414,60647,IL,Chicago,1912 N Western Ave,1,1,0,Belly Shack,(773) 252-1414,60647,IL,Chicago,1912 N Western Avenue,0,1,0
251,657800,739,3260,Silom 12,(773) 489-1212,60647,IL,Chicago,1846-48 N Milwaukee Ave,1,1,0,Belly Shack,(773) 252-1414,60647,IL,Chicago,1912 N Western Avenue,0,1,0
252,657804,747,3260,Hachi’s Kitchen,(773) 276-8080,60647,IL,Chicago,2521 N California Ave,1,1,1,Belly Shack,(773) 252-1414,60647,IL,Chicago,1912 N Western Avenue,0,1,0
253,371579,2629,1794,Chapeau!,(415) 750-9787,94118,CA,San Francisco,126 Clement St,0,0,0,Chapeau!,(415) 750-9787,94118,CA,San Francisco,126 Clement Street,0,0,0
254,157582,1198,723,Katz’s Delicatessen,(212) 254-2246,10002,NY,New York,205 E Houston St,1,1,0,Katz's Delicatessen,(212) 254-2246,10002,NY,New York,205 East Houston Street,0,1,0
255,157618,1369,723,Sweet Buttons Desserts,(212) 253-8484,10002,NY,New York,84 Rivington St,1,1,0,Katz's Delicatessen,(212) 254-2246,10002,NY,New York,205 East Houston Street,0,1,0
256,415212,2412,2069,El Gallo Giro Taco Truck,(415) 846-1802,94110,CA,San Francisco,23rd St & Treat Ave,0,1,1,Trick Dog,(415) 471-2999,94110,CA,San Francisco,3010 20th Street,0,0,0
257,415237,2892,2069,Trick Dog,(415) 471-2999,94110,CA,San Francisco,3010 20th St,0,0,0,Trick Dog,(415) 471-2999,94110,CA,San Francisco,3010 20th Street,0,0,0
258,402108,2742,1993,Arinell Pizza,(415) 255-1303,94110,CA,San Francisco,509 Valencia St,0,1,0,El Toro Taqueria,(415) 431-3351,94110,CA,San Francisco,598 Valencia Street,0,1,0
259,402124,2913,1993,Taqueria el Buen Sabor,(415) 552-8816,94110,CA,San Francisco,697 Valencia St,0,1,0,El Toro Taqueria,(415) 431-3351,94110,CA,San Francisco,598 Valencia Street,0,1,0
260,402130,3045,1993,Yuzuki Japanese Eatery,(415) 556-9898,94110,CA,San Francisco,598 Guerrero St,0,0,0,El Toro Taqueria,(415) 431-3351,94110,CA,San Francisco,598 Valencia Street,0,1,0
261,677846,2229,3332,Smith,(206) 709-1900,98112,WA,Seattle,332 15th Ave E,0,1,0,Smith,(206) 709-1900,98112,WA,Seattle,332 15th Avenue East,0,1,0
262,113973,139,500,Stan’s Donuts & Coffee,(773) 360-7386,60622,IL,Chicago,1560 N Damen Ave,0,1,0,Hoosier Mama Pie Company,(312) 243-4846,60622,IL,Chicago,1618 1/2 Chicago Avenue,0,1,1
