,key_id,_id,ltable_id,rtable_id,ltable_Name,ltable_Phone,ltable_Zipcode,ltable_State,ltable_City,ltable_Address,ltable_Delivery,ltable_Takeout,ltable_Outdoor_seating,rtable_Name,rtable_Phone,rtable_Zipcode,rtable_State,rtable_City,rtable_Address,rtable_Delivery,rtable_Takeout,rtable_Outdoor_seating,Label
1031,1032,365179,3042,1764,Samovar Tea Lounge,(415) 227-9400,94103,CA,San Francisco,730 Howard St,1,1,1,Samovar Tea Lounge,(415) 227-9400,94103,CA,San Francisco,730 Howard Street,0,1,1,1
167,168,338226,2930,1556,Dynamo Donut & Coffee,(415) 920-1978,94110,CA,San Francisco,2760 24th St,0,1,1,Dynamo Donuts & Coffee,(415) 920-1978,94110,CA,San Francisco,2760 24th Street,0,1,0,1
1035,1036,350546,2523,1660,Bar Crudo,(415) 409-0679,94117,CA,San Francisco,655 Divisadero St,0,0,0,Alembic Bar,(415) 666-0822,94117,CA,San Francisco,1725 Haight Street,0,0,0,0
728,729,353600,2655,1688,Parada 22,(415) 750-1111,94117,CA,San Francisco,1805 Haight St,1,1,0,Pork Store Cafe,(415) 864-6981,94117,CA,San Francisco,1451 Haight Street,0,1,0,0
579,580,105345,58,448,Fatso’s Last Stand,(773) 245-3287,60622,IL,Chicago,2258 W Chicago Ave,1,1,1,Roots Handmade Pizza,(773) 645-4949,60622,IL,Chicago,1924 W. Chicago Avenue,1,1,1,0
531,532,436023,2801,2216,Manora’s Thai Cuisine,(415) 861-6224,94103,CA,San Francisco,1600 Folsom St,1,1,0,Manora's Thai,(415) 861-6224,94103,CA,San Francisco,1600 Folsom Street,0,1,0,1
603,604,116385,243,512,Beatrix River North,(312) 284-1377,60654,IL,Chicago,519 North Clark Street,0,1,1,Mother Hubbard's Sports Pub,(312) 828-0007,60654,IL,Chicago,5 W Hubbard Street,0,1,0,0
149,150,405096,2702,2013,Leopold’s,(415) 474-2000,94109,CA,San Francisco,2400 Polk St,0,0,0,Aux Delices,(415) 928-4977,94109,CA,San Francisco,2327 Polk Street,1,1,0,0
483,484,365678,2450,1767,Saigon Sandwich,(415) 474-5698,94102,CA,San Francisco,560 Larkin St,0,1,0,Saigon Sandwich,(415) 474-5698,94102,CA,San Francisco,560 Larkin Street,0,1,0,1
505,506,28333,459,121,Artopolis,(312) 559-9000,60661,IL,Chicago,306 S Halsted St,0,1,0,Athena,(312) 655-0000,60661,IL,Chicago,212 S Halsted Street,0,1,1,0
451,452,89896,90,392,MK Restaurant,(312) 482-9179,60610,IL,Chicago,868 N Franklin St,0,0,0,Rainforest Cafe,(312) 787-1501,60610,IL,Chicago,605 N Clark Street,0,1,0,0
262,263,113976,167,500,Uncle Mike’s Place,(312) 226-5318,60622,IL,Chicago,1700 W Grand Ave,1,1,1,Hoosier Mama Pie Company,(312) 243-4846,60622,IL,Chicago,1618 1/2 Chicago Avenue,0,1,1,0
716,717,125265,139,553,Stan’s Donuts & Coffee,(773) 360-7386,60622,IL,Chicago,1560 N Damen Ave,0,1,0,Stan's Donuts,(773) 360-7386,60622,IL,Chicago,1560 N. Damen Avenue,1,1,0,1
635,636,251079,1464,1133,Auntie Guan’s Kitchen 108,(212) 206-8388,10011,NY,New York,108 W 14th St,1,1,0,Chelsea Pizza 23,(212) 206-0999,10011,NY,New York,268 West 23rd Street,1,1,0,0
151,152,447771,2987,2297,Golden Gate Market Deli & Liquor,(415) 346-6052,94123,CA,San Francisco,2767 Lombard St,0,1,0,Home Plate,(415) 922-4663,94123,CA,San Francisco,2274 Lombard Street,0,1,0,0
18,19,648777,377,3224,Hugo’s Frog Bar & Fish House,(312) 640-0999,60611,IL,Chicago,1024 N Rush St,0,1,1,Friends Sushi,(312) 787-8998,60611,IL,Chicago,710 North Rush Street,0,1,1,0
439,440,445001,2942,2280,Rye,(415) 474-4448,94102,CA,San Francisco,688 Geary St,0,0,1,Olympic Flame Cafe,(415) 885-0984,94102,CA,San Francisco,555 Geary Street,0,1,0,0
429,430,429845,2690,2171,Swan Oyster Depot,(415) 673-1101,94109,CA,San Francisco,1517 Polk St,0,1,0,Aicha Moroccan Cuisine,(415) 345-9947,94109,CA,San Francisco,1303 Polk Street,0,1,0,0
172,173,67925,376,293,Aje Cafe,(773) 472-2233,60657,IL,Chicago,2942 N Clark St,0,1,0,La Creperie,(773) 528-9050,60657,IL,Chicago,2845 North Clark Street,0,1,1,0
698,699,14627,471,64,Dimo’s Pizza,(773) 525-4580,60657,IL,Chicago,3463 N Clark St,1,1,0,Mia Francesca,(773) 281-3310,60657,IL,Chicago,3311 North Clark Street,0,1,0,0
1066,1067,220042,1488,1009,Rasa,(212) 254-1888,10011,NY,New York,25 W 8th St,1,1,0,La Maison du Macaron,(212) 243-2757,10011,NY,New York,132 W 23rd Street,1,1,0,0
947,948,225676,1489,1034,The Mermaid Inn,(212) 674-5870,10003,NY,New York,96 2nd Ave,0,0,1,The Mermaid Inn,(212) 674-5870,10003,NY,New York,96 2nd Avenue,0,0,1,1
782,783,339859,2742,1575,Arinell Pizza,(415) 255-1303,94110,CA,San Francisco,509 Valencia St,0,1,0,Bar Tartine,(415) 487-1600,94110,CA,San Francisco,561 Valencia Street,0,0,0,0
590,591,354073,2779,1690,Universal Cafe,(415) 821-4608,94110,CA,San Francisco,2814 19th St,0,1,1,Papalote,(415) 970-8815,94110,CA,San Francisco,3409 24th Street,0,1,0,0
384,385,712455,1778,3474,Toulouse Petit,(206) 432-9069,98109,WA,Seattle,601 Queen Anne Ave N,0,0,0,Hilltop Ale House,(206) 285-3877,98109,WA,Seattle,2129 Queen Anne Avenue North,0,1,1,0
236,237,47166,505,198,Cumin,(773) 342-1414,60622,IL,Chicago,1414 N Milwaukee Ave,1,1,0,Cumin,(773) 342-1414,60622,IL,Chicago,1414 N Milwaukee Avenue,1,1,0,1
564,565,432174,3035,2186,Mama’s On Washington Square,(415) 362-6421,94133,CA,San Francisco,1701 Stockton St,0,0,0,Las Margaritas,(415) 776-6996,94133,CA,San Francisco,2801 Leavenworth Street,0,1,1,0
359,360,53196,722,220,Francesca’s Cafe,(630) 407-4641,60622,IL,Chicago,852 N Damen Ave,0,1,1,Bite Cafe,(773) 395-2483,60622,IL,Chicago,1039 N Western Avenue,0,1,0,0
184,185,434741,3061,2201,Eureka Restaurant & Lounge,(415) 431-6000,94114,CA,San Francisco,4063 18th St,0,1,0,Toast Eatery,(415) 642-6328,94114,CA,San Francisco,3991 24th Street,0,1,1,0
988,989,287276,1184,1291,Degustation,(212) 979-1012,10003,NY,New York,239 E 5th St,0,0,0,Degustation,(212) 979-1012,10003,NY,New York,239 E 5th Street,0,0,0,1
911,912,353704,2538,1689,Loló,(415) 643-5656,94110,CA,San Francisco,974 Valencia St,0,0,0,Locanda,(415) 863-6800,94110,CA,San Francisco,557 Valencia Street,0,0,0,0
235,236,380768,2981,1857,Blue Front Cafe,(415) 252-5917,94117,CA,San Francisco,1430 Haight St,0,1,0,Escape From New York Pizza,(415) 668-5577,94117,CA,San Francisco,1737 Haight Street,1,1,0,0
472,473,46550,535,195,Bongiorno’s Italian Deli & Pizzeria,(312) 755-1255,60611,IL,Chicago,405 N Wabash Ave,1,1,1,Ghirardelli Chocolate Shop,(312) 337-9330,60611,IL,Chicago,830 N Michigan Avenue,0,1,1,0
709,710,412890,2842,2057,Assab Eritrean Restaurant,(415) 441-7083,94118,CA,San Francisco,2845 Geary Blvd,0,1,0,Brother's Korean,(415) 387-7991,94118,CA,San Francisco,4128 Geary Boulevard,0,1,0,0
50,51,696496,2399,3403,Blackboard Bistro,(206) 257-4832,98116,WA,Seattle,3247 California Ave SW,0,1,1,Fresh Bistro,(206) 935-3733,98116,WA,Seattle,4725 42nd Avenue SW,1,1,1,0
260,261,677846,2229,3332,Smith,(206) 709-1900,98112,WA,Seattle,332 15th Ave E,0,1,0,Smith,(206) 709-1900,98112,WA,Seattle,332 15th Avenue East,0,1,0,1
493,494,2802,160,12,Rootstock Wine & Beer Bar,(773) 292-1616,60622,IL,Chicago,954 N California Ave,0,0,1,Piece,(773) 772-4422,60622,IL,Chicago,1927 W North Avenue,1,1,0,0
1028,1029,449084,2650,2307,24th Street Mini Park,(415) 717-2872,94110,CA,San Francisco,24th St & York St,0,0,0,Phat Philly Cheesesteaks,(415) 550-7428,94110,CA,San Francisco,3388 24th Street,0,1,1,0
1038,1039,350649,2981,1660,Blue Front Cafe,(415) 252-5917,94117,CA,San Francisco,1430 Haight St,0,1,0,Alembic Bar,(415) 666-0822,94117,CA,San Francisco,1725 Haight Street,0,0,0,0
936,937,353215,2981,1684,Blue Front Cafe,(415) 252-5917,94117,CA,San Francisco,1430 Haight St,0,1,0,Rosamunde Sausage Grill,(415) 437-6851,94117,CA,San Francisco,545 Haight Street,0,0,0,0
255,256,415212,2412,2069,El Gallo Giro Taco Truck,(415) 846-1802,94110,CA,San Francisco,23rd St & Treat Ave,0,1,1,Trick Dog,(415) 471-2999,94110,CA,San Francisco,3010 20th Street,0,0,0,0
915,916,308372,847,1389,Chobani SoHo,(212) 364-3970,10012,NY,New York,152 Prince St,0,1,0,Soho Park,(212) 219-2129,10012,NY,New York,62 Prince Street,1,1,1,0
229,230,8715,710,38,Blaze Fast-Fire’d Pizza,(312) 255-1290,60611,IL,Chicago,227 E Ontario St,0,1,1,Pizzeria Uno,(312) 321-1000,60611,IL,Chicago,29 E Ohio Street,1,1,1,0
890,891,109946,336,474,Greentea Japanese Restaurant,(773) 883-8812,60614,IL,Chicago,2206 N Clark St,1,1,0,Pasta Bowl,(773) 525-2695,60614,IL,Chicago,2434 N Clark Street,1,1,0,0
1070,1071,650903,736,3233,Devon Seafood Grill,(312) 440-8660,60611,IL,Chicago,39 E Chicago Ave,0,1,0,Ralph Lauren Bar & Grill,(312) 475-1100,60611,IL,Chicago,115 E Chicago Avenue,0,1,1,0
419,420,71505,509,310,Ruth’s Chris Steak House,(312) 321-2725,60654,IL,Chicago,431 N Dearborn St,0,1,0,Ruth's Chris Steak House,(312) 321-2725,60654,IL,Chicago,431 N Dearborn Street,0,1,0,1
910,911,353723,2742,1689,Arinell Pizza,(415) 255-1303,94110,CA,San Francisco,509 Valencia St,0,1,0,Locanda,(415) 863-6800,94110,CA,San Francisco,557 Valencia Street,0,0,0,0
1081,1082,143263,731,646,Bow Truss Coffee Roasters River North,(312) 222-1306,60654,IL,Chicago,406 N Wells St,0,1,0,Bow Truss Coffee Roasters,(312) 222-1306,60654,IL,Chicago,406 North Wells Street,0,1,0,1
521,522,402253,3045,1994,Yuzuki Japanese Eatery,(415) 556-9898,94110,CA,San Francisco,598 Guerrero St,0,0,0,Yuzuki Japanese Eatery,(415) 556-9898,94110,CA,San Francisco,598 Guerrero Street,0,1,0,1
717,718,84671,67,367,Staropolska Restaurant,(773) 342-0779,60618,IL,Chicago,3030 N Milwaukee Ave,1,1,0,Friendship Chinese Restaurant,(773) 227-0970,60618,IL,Chicago,2830 N Milwaukee Avenue,1,1,0,0
777,778,81985,313,356,The Publican,(312) 733-9555,60607,IL,Chicago,837 W Fulton Market,0,0,1,City Winery Chicago,(312) 733-9463,60607,IL,Chicago,1200 W Randolph Street,0,0,1,0
377,378,440888,2690,2247,Swan Oyster Depot,(415) 673-1101,94109,CA,San Francisco,1517 Polk St,0,1,0,Ar Roi,(415) 771-5146,94109,CA,San Francisco,643 Post Street,0,1,0,0
1045,1046,88007,778,383,Osteria La Madia,(312) 329-0400,60654,IL,Chicago,59 W Grand Ave,1,1,0,Tanta,(312) 222-9700,60654,IL,Chicago,118 West Grand Avenue,0,0,0,0
1027,1028,655369,767,3253,Shiawase Restaurant,(773) 883-8888,60657,IL,Chicago,3422 N Broadway St,1,1,1,Wilde Bar & Restaurant,(773) 244-0404,60657,IL,Chicago,3130 N Broadway Street,0,1,1,0
1098,1099,443641,2482,2271,Sushi Zone,(415) 621-1114,94103,CA,San Francisco,1815 Market St,0,0,0,It's Tops Coffee Shop,(415) 431-6395,94103,CA,San Francisco,1801 Market Street,0,0,0,0
115,116,49145,243,207,Beatrix River North,(312) 284-1377,60654,IL,Chicago,519 North Clark Street,0,1,1,Siena Tavern,(312) 595-1322,60654,IL,Chicago,51 West Kinzie Street,0,1,1,0
748,749,64451,658,270,Osteria Via Stato,(312) 642-8450,60654,IL,Chicago,620 N State St,1,1,1,Roka Akor,(312) 477-7652,60654,IL,Chicago,456 North Clark Street,0,1,1,0
266,267,8374,409,36,The Gage,(312) 372-4243,60603,IL,Chicago,24 S Michigan Ave,0,1,1,The Gage,(312) 372-4243,60603,IL,Chicago,24 S Michigan Avenue,0,1,1,1
392,393,674674,1884,3323,Barolo Ristorante,(206) 770-9000,98101,WA,Seattle,1940 Westlake Ave,0,1,1,Barolo Ristorante,(206) 770-9000,98101,WA,Seattle,1940 Westlake Avenue,0,1,1,1
459,460,6881,438,28,Cassava Cafe,(312) 487-2888,60610,IL,Chicago,1211 N Lasalle Dr,0,1,0,Cafe Iberico,(312) 573-1510,60610,IL,Chicago,739 N La Salle Drive,1,1,0,0
269,270,404741,3011,2010,Hog & Rocks,(415) 550-8627,94110,CA,San Francisco,3431 19th St,0,1,1,Hog & Rocks,(415) 550-8627,94110,CA,San Francisco,3431 19th Street,0,1,0,1
991,992,453658,2760,2343,Lavash,(415) 664-5555,94122,CA,San Francisco,511 Irving St,0,1,0,Lavash,(415) 664-5555,94122,CA,San Francisco,511 Irving Street,0,0,0,1
96,97,702331,2358,3436,Pie Bar Ballard,(206) 535-8489,98107,WA,Seattle,2218 NW Market St,0,1,0,Kickin' Boot,(206) 783-2668,98107,WA,Seattle,5309 22nd Avenue NW,0,1,1,0
143,144,665015,1768,3290,Umi Sake House,(206) 374-8717,98121,WA,Seattle,2230 1st Ave,0,1,0,Umi Sake House,(206) 374-8717,98121,WA,Seattle,2230 1st Avenue,0,1,0,1
568,569,404358,2702,2009,Leopold’s,(415) 474-2000,94109,CA,San Francisco,2400 Polk St,0,0,0,Lemongrass,(415) 346-1818 (415) 929-1183,94109,CA,San Francisco,2348 Polk Street,1,1,0,0
131,132,388397,2774,1916,Il Casaro Pizzeria & Mozzarella Bar,(415) 677-9455,94133,CA,San Francisco,348 Columbus Ave,0,1,0,Stella Pastry & Cafe,(415) 986-2914,94133,CA,San Francisco,446 Columbus Avenue,0,0,0,0
1097,1098,49324,553,208,Kinzie Chophouse,(312) 822-0191,60654,IL,Chicago,400 N Wells St,1,1,1,Kinzie Chophouse,(312) 822-0191,60654,IL,Chicago,400 N Wells Street,1,1,1,1
400,401,262349,1347,1171,Da Marcella,(646) 559-9192,10012,NY,New York,142 W Houston St,1,1,1,Miss Lily's,(646) 588-5375,10012,NY,New York,132 W Houston Street,1,1,1,0
198,199,682935,2352,3347,Los Agaves,(206) 344-4000,98101,WA,Seattle,1514 Pike Pl,1,1,0,Lowell's,(206) 622-2036,98101,WA,Seattle,Pike Place Market,0,0,0,0
239,240,10,82,1,Sapori Trattoria,(312) 967-9358,60614,IL,Chicago,2701 N Halsted St,0,1,1,Alinea,(312) 867-0110,60614,IL,Chicago,1723 N. Halsted Street,0,0,0,0
284,285,439346,2905,2243,Marcello’s Pizza,(415) 863-3900,94114,CA,San Francisco,420 Castro St,1,1,1,Zapata,(415) 861-4470,94114,CA,San Francisco,4150 18th Street,0,1,0,0
232,233,193275,1398,892,Ramen-Ya,(212) 989-5440,10014,NY,New York,181 W 4th St,0,1,0,Scarpetta,(212) 691-0555,10014,NY,New York,355 W 14th Street,0,1,1,0
171,172,89473,342,388,LYFE Kitchen,(312) 836-5933,60654,IL,Chicago,413 North Clark St,0,1,1,Lyfe Kitchen,(312) 836-5933,60654,IL,Chicago,419 North Clark Street,0,1,1,1
680,681,7599,135,33,Lula Cafe,(773) 489-9554,60647,IL,Chicago,2537 N Kedzie Blvd,0,1,1,Mindy's Hot Chocolate,(773) 489-1747,60647,IL,Chicago,1747 N Damen Avenue,0,1,0,0
899,900,253179,1132,1143,Raoul’s Restaurant,(212) 966-3518,10012,NY,New York,180 Prince St,0,0,0,Spring Street Natural,(212) 966-0290,10012,NY,New York,62 Spring Street,1,1,1,0
664,665,438474,2702,2237,Leopold’s,(415) 474-2000,94109,CA,San Francisco,2400 Polk St,0,0,0,Leopold's,(415) 474-2000,94109,CA,San Francisco,2400 Polk Street,0,0,0,1
758,759,5230,526,20,Bacino’s of Lincoln Park,(773) 472-7400,60614,IL,Chicago,2204 N Lincoln Ave,1,1,0,Pequod's Pizza,(773) 327-1512,60614,IL,Chicago,2207 N Clybourn Avenue,1,1,0,0
815,816,29237,201,126,Toro Sushi,(773) 348-7255,60614,IL,Chicago,2546 N Clark St,0,1,0,Mon Ami Gabi,(773) 348-8886,60614,IL,Chicago,2300 N. Lincoln Park West,0,1,1,0
161,162,341591,3051,1586,Contraband Coffee Bar,(415) 839-7388,94109,CA,San Francisco,1415 Larkin St,0,1,1,Mr. Holmes Bakehouse,(415) 829-7700,94109,CA,San Francisco,1042 Larkin Street,0,1,0,0
620,621,58750,648,242,Aloha Eats,(773) 935-6828,60614,IL,Chicago,2534 N Clark St,1,1,0,Sapori Trattoria,(773) 832-9999,60614,IL,Chicago,2701 N Halsted Street,0,1,1,0
231,232,193246,1025,892,Scarpetta,(212) 691-0555,10014,NY,New York,355 W 14th St,0,0,1,Scarpetta,(212) 691-0555,10014,NY,New York,355 W 14th Street,0,1,1,1
720,721,157366,1097,722,Buddakan,(212) 989-6699,10011,NY,New York,75 9th Ave,0,0,0,Buddakan,(212) 989-6699,10011,NY,New York,75 9th Avenue,0,0,0,1
398,399,323510,1541,1454,Cafe Himalaya,(212) 358-0160,10009,NY,New York,78 E 1st St,1,1,0,Le Village,(212) 539-0231,10009,NY,New York,127 E 7th Street,0,0,0,0
249,250,657784,689,3260,Belly Shack,(773) 252-1414,60647,IL,Chicago,1912 N Western Ave,1,1,0,Belly Shack,(773) 252-1414,60647,IL,Chicago,1912 N Western Avenue,0,1,0,1
805,806,16148,535,70,Bongiorno’s Italian Deli & Pizzeria,(312) 755-1255,60611,IL,Chicago,405 N Wabash Ave,1,1,1,Pizzeria Due,(312) 943-2400,60611,IL,Chicago,619 N Wabash Avenue,1,1,0,0
415,416,435416,3063,2207,The Mill,(415) 345-1953,94117,CA,San Francisco,736 Divisadero St,0,1,1,The Mill,(415) 252-0800,94117,CA,San Francisco,736 Divisadero Street,0,1,1,1
404,405,347604,2960,1643,Gold Cane Cocktail Lounge,(415) 626-1112,94117,CA,San Francisco,1569 Haight St,0,0,1,Blue Front Cafe,(415) 252-5917,94117,CA,San Francisco,1430 Haight Street,0,1,0,0
783,784,339873,2943,1575,Bar Tartine,(415) 487-1600,94110,CA,San Francisco,561 Valencia St,0,0,0,Bar Tartine,(415) 487-1600,94110,CA,San Francisco,561 Valencia Street,0,0,0,1
1052,1053,422992,2943,2121,Bar Tartine,(415) 487-1600,94110,CA,San Francisco,561 Valencia St,0,0,0,Osha Thai,(415) 826-7738,94110,CA,San Francisco,819 Valencia Street,1,1,0,0
604,605,223048,1198,1022,Katz’s Delicatessen,(212) 254-2246,10002,NY,New York,205 E Houston St,1,1,0,Vanessa's Dumpling House,(212) 625-8008,10002,NY,New York,118A Eldridge Street,0,1,0,0
770,771,425426,2687,2144,Old Jerusalem Restaurant,(415) 642-5958,94110,CA,San Francisco,2976 Mission St,0,1,0,Mi Lindo Peru,(415) 642-4897,94110,CA,San Francisco,3226 Mission Street,0,1,0,0
304,305,62276,43,260,Joe’s Seafood,(312) 379-5637,60611,IL,Chicago,60 E Grand Ave,1,1,0,Soupbox,(312) 951-5900,60611,IL,Chicago,50 E. Avenue,0,1,1,0
1036,1037,350589,2704,1660,Alamo Square Market & Deli,(415) 861-7120,94117,CA,San Francisco,535 Scott St,0,1,1,Alembic Bar,(415) 666-0822,94117,CA,San Francisco,1725 Haight Street,0,0,0,0
982,983,369355,2832,1781,Mission Pie,(415) 282-1500,94110,CA,San Francisco,2901 Mission St,0,1,0,Universal Cafe,(415) 821-4608,94110,CA,San Francisco,2814 19th Street,0,1,1,0
135,136,106167,477,449,Enso Sushi &  Bar,(773) 878-8998,60647,IL,Chicago,1613 N Damen Ave,1,1,0,Wasabi,(773) 227-8180,60647,IL,Chicago,2115 N Milwaukee Avenue,0,1,0,0
534,535,28937,298,125,Xoco,(312) 661-1434,60654,IL,Chicago,449 N Clark St,0,1,1,Chicago Cut Steakhouse,(312) 329-1800,60654,IL,Chicago,300 N LaSalle Street,0,1,0,0
935,936,353212,2960,1684,Gold Cane Cocktail Lounge,(415) 626-1112,94117,CA,San Francisco,1569 Haight St,0,0,1,Rosamunde Sausage Grill,(415) 437-6851,94117,CA,San Francisco,545 Haight Street,0,0,0,0
939,940,208607,1034,969,Loi Estiatorio,(212) 713-0015,10019,NY,New York,132 W 58th St,1,1,0,Don Antonio By Starita,(646) 719-1043,10019,NY,New York,309 W 50th Street,1,1,0,0
871,872,48138,535,202,Bongiorno’s Italian Deli & Pizzeria,(312) 755-1255,60611,IL,Chicago,405 N Wabash Ave,1,1,1,Sixteen,(312) 588-8001,60611,IL,Chicago,401 North Wabash Avenue,0,1,0,0
851,852,42994,237,177,Handlebar,(773) 384-9546,60647,IL,Chicago,2311 W North Ave,0,1,1,Handlebar,(773) 384-9546,60647,IL,Chicago,2311 W North Avenue,0,1,1,1
168,169,338254,3047,1556,Atlas Cafe,(415) 648-1047,94110,CA,San Francisco,3049 20th St,0,1,1,Dynamo Donuts & Coffee,(415) 920-1978,94110,CA,San Francisco,2760 24th Street,0,1,0,0
391,392,704238,2382,3444,Bar Del Corso,(206) 395-2069,98144,WA,Seattle,3057 Beacon Ave S,0,1,0,Bar del Corso,(206) 395-2069,98144,WA,Seattle,3057 Beacon Avenue South,0,1,1,1
99,100,40577,630,173,Bistro Campagne,(773) 271-6100,60625,IL,Chicago,4518 N Lincoln Ave,0,1,1,Cafe Selmarie,(773) 989-5595,60625,IL,Chicago,4729 N Lincoln Avenue,0,1,1,0
369,370,172791,1230,784,The Meatball Shop,(212) 982-8895,10002,NY,New York,84 Stanton St,1,1,1,The Meatball Shop,(212) 982-8895,10002,NY,New York,84 Stanton Street,0,0,1,1
966,967,335867,2424,1537,Bowl’D Acai,(415) 770-7000,94103,CA,San Francisco,14 Mint Plaza,0,1,1,Blue Bottle,(415) 495-3394,94103,CA,San Francisco,66 Mint Street,0,1,0,0
596,597,277220,1414,1243,PT Restaurant,(718) 388-7438,11211,NY,Brooklyn,331 Bedford Ave,0,1,1,Maison Premiere,(347) 335-0446,11211,NY,Brooklyn,298 Bedford Avenue,0,0,1,0
622,623,238833,909,1090,Lucali,(718) 858-4086,11231,NY,Brooklyn,575 Henry St,0,1,0,Lucali,(718) 858-4086,11231,NY,Brooklyn,575 Henry Street,0,1,0,1
540,541,132091,535,586,Bongiorno’s Italian Deli & Pizzeria,(312) 755-1255,60611,IL,Chicago,405 N Wabash Ave,1,1,1,Nico Osteria - Thomson Hotels Chicago,(312) 994-7100,60611,IL,Chicago,1015 N. Rush Street,0,0,1,0
744,745,20219,272,90,Naf Naf Grill,(312) 263-0019,60601,IL,Chicago,326 N Michigan Ave,0,1,0,Sweetwater Tavern and Grille,(312) 698-7111,60601,IL,Chicago,225 N Michigan Avenue,0,1,1,0
478,479,30357,788,130,O’Cha Thai Cuisine,(773) 235-6242,60647,IL,Chicago,2062 N Damen Ave,1,1,0,Margie's Candies,(773) 348-0400,60647,IL,Chicago,1960 N Western Avenue,0,1,0,0
1010,1011,23259,503,101,Adagio Teas,(312) 698-9773,60654,IL,Chicago,617 N State St,0,1,1,Roy's,(312) 787-7599,60654,IL,Chicago,720 N. State Street,0,1,1,0
137,138,50814,226,216,Native Foods Cafe,(773) 549-4904,60657,IL,Chicago,1023 W Belmont Ave,0,1,0,Southport Grocery & Cafe,(773) 665-0100,60657,IL,Chicago,3552 North Southport Avenue,1,1,1,0
657,658,63944,568,265,Sam & George’s,(773) 935-4025,60657,IL,Chicago,3000 N Lincoln Ave,0,1,0,Cozy Noodles & Rice,(773) 327-0100,60657,IL,Chicago,3456 N Sheffield Avenue,0,1,1,0
169,170,713948,1791,3478,Stumptown Coffee Roasters,(206) 323-1544,98122,WA,Seattle,1115 12th Ave,0,1,1,Stumptown Coffee Roasters,(206) 323-1544,98122,WA,Seattle,1115 12th Avenue,0,0,0,1
831,832,54423,243,225,Beatrix River North,(312) 284-1377,60654,IL,Chicago,519 North Clark Street,0,1,1,Ramen-san,(312) 377-9950,60654,IL,Chicago,59 West Hubbard Street,0,1,1,0
186,187,183532,1464,846,Auntie Guan’s Kitchen 108,(212) 206-8388,10011,NY,New York,108 W 14th St,1,1,0,Alta,(212) 505-7777,10011,NY,New York,64 W 10th Street,0,0,0,0
952,953,387571,2498,1909,Espetus Brazilian Steak House,(415) 552-8792,94102,CA,San Francisco,1686 Market St,0,0,0,Tian Sing Chinese,(415) 398-1338,94102,CA,San Francisco,138 Cyril Magnin Street,0,1,0,0
1084,1085,245566,1102,1113,Luzzo’s,(212) 473-7447,10003,NY,New York,211 1st Ave,1,1,0,Luzzo's,(212) 473-7447,10003,NY,New York,211-13 1st Avenue,1,1,0,1
368,369,112959,767,492,Shiawase Restaurant,(773) 883-8888,60657,IL,Chicago,3422 N Broadway St,1,1,1,The Bagel,(773) 477-0300,60657,IL,Chicago,3107 N. Broadway,1,1,0,0
722,723,318657,1001,1432,Murray’s Cheese Bar,(646) 476-8882,10014,NY,New York,264 Bleecker St,0,1,0,Murray's Cheese Bar,(646) 476-8882,10014,NY,New York,264 Bleecker Street,0,1,0,1
29,30,95957,791,414,Frasca,(773) 248-5222,60657,IL,Chicago,3358 N Paulina St,0,1,1,Kanela Breakfast Club,(773) 248-1622,60657,IL,Chicago,3231 N. Clark Street,1,1,0,0
961,962,434218,2935,2196,Basil Thai Restaurant & Bar,(415) 552-8999,94103,CA,San Francisco,1175 Folsom St,0,1,0,Basil Canteen,(415) 552-3963,94103,CA,San Francisco,1489 Folsom Street,0,1,0,0
963,964,330010,1248,1495,Malatesta Trattoria,(212) 741-1207,10014,NY,New York,649 Washington St,0,1,1,Sevilla,(212) 243-9513,10014,NY,New York,62 Charles Street,0,1,0,0
778,779,82006,687,356,M2 Cafe,(312) 265-1824,60607,IL,Chicago,850 W Jackson,0,1,0,City Winery Chicago,(312) 733-9463,60607,IL,Chicago,1200 W Randolph Street,0,0,1,0
211,212,669997,1610,3308,Storyville Coffee Company,(206) 780-5777,98101,WA,Seattle,94 Pike St,0,1,0,Le Panier,(206) 441-3669,98101,WA,Seattle,Pike Place Market,0,1,0,0
1039,1040,444014,2584,2272,Four Barrel Coffee,(415) 252-0800,94103,CA,San Francisco,375 Valencia St,0,1,1,Sushi Zone,(415) 621-1114,94103,CA,San Francisco,1815 Market Street,0,0,0,0
237,238,47217,671,198,Lucia’s Gourmet Italian Cuisine,(773) 292-9700,60622,IL,Chicago,1825 W North Ave,0,1,1,Cumin,(773) 342-1414,60622,IL,Chicago,1414 N Milwaukee Avenue,1,1,0,0
965,966,335909,2993,1537,Super Duper Burgers,(415) 538-3437,94103,CA,San Francisco,721 Market St,0,1,1,Blue Bottle,(415) 495-3394,94103,CA,San Francisco,66 Mint Street,0,1,0,0
984,985,369402,3047,1781,Atlas Cafe,(415) 648-1047,94110,CA,San Francisco,3049 20th St,0,1,1,Universal Cafe,(415) 821-4608,94110,CA,San Francisco,2814 19th Street,0,1,1,0
433,434,682773,2323,3346,Duke’s Chowder House - Lake Union,(206) 382-9963,98109,WA,Seattle,901 Fairview Ave N,0,1,1,Serious Pie,(206) 436-0050,98109,WA,Seattle,401 Westlake Avenue N,0,1,0,0
